Louvain_cluster,Cluster_Label,Cluster_Index,Celltype,Stage
774,S08-blastula,0,blastula,S08
775,S08-blastula,0,blastula,S08
776,S08-blastula,0,blastula,S08
777,S08-blastula,0,blastula,S08
778,S08-blastula,0,blastula,S08
779,S08-blastula,0,blastula,S08
780,S08-blastula,0,blastula,S08
781,S08-blastula,0,blastula,S08
782,S08-blastula,0,blastula,S08
783,S08-blastula,0,blastula,S08
784,S08-blastula,0,blastula,S08
785,S08-blastula,0,blastula,S08
786,S08-blastula,0,blastula,S08
787,S08-blastula,0,blastula,S08
788,S08-blastula,0,blastula,S08
789,S08-blastula,0,blastula,S08
790,S08-blastula,0,blastula,S08
791,S08-blastula,0,blastula,S08
792,S08-blastula,0,blastula,S08
793,S08-blastula,0,blastula,S08
794,S08-blastula,0,blastula,S08
795,S08-blastula,0,blastula,S08
796,S08-blastula,0,blastula,S08
797,S08-blastula,0,blastula,S08
798,S08-blastula,0,blastula,S08
799,S08-blastula,0,blastula,S08
800,S08-blastula,0,blastula,S08
801,S08-blastula,0,blastula,S08
802,S08-blastula,0,blastula,S08
803,S08-blastula,0,blastula,S08
804,S08-blastula,0,blastula,S08
805,S08-blastula,0,blastula,S08
806,S08-blastula,0,blastula,S08
807,S08-blastula,0,blastula,S08
808,S08-blastula,0,blastula,S08
809,S08-blastula,0,blastula,S08
810,S08-blastula,0,blastula,S08
811,S08-blastula,0,blastula,S08
812,S08-blastula,0,blastula,S08
813,S08-blastula,0,blastula,S08
814,S08-blastula,0,blastula,S08
815,S08-blastula,0,blastula,S08
816,S08-blastula,0,blastula,S08
817,S08-blastula,0,blastula,S08
818,S08-blastula,0,blastula,S08
819,S08-blastula,0,blastula,S08
820,S08-blastula,0,blastula,S08
821,S08-blastula,0,blastula,S08
822,S08-blastula,0,blastula,S08
823,S08-blastula,0,blastula,S08
824,S08-blastula,0,blastula,S08
825,S08-blastula,0,blastula,S08
826,S08-blastula,0,blastula,S08
827,S08-blastula,0,blastula,S08
828,S08-blastula,0,blastula,S08
829,S08-blastula,0,blastula,S08
830,S08-blastula,0,blastula,S08
831,S08-blastula,0,blastula,S08
832,S08-blastula,0,blastula,S08
833,S08-blastula,0,blastula,S08
834,S08-blastula,0,blastula,S08
835,S08-blastula,0,blastula,S08
836,S08-blastula,0,blastula,S08
837,S08-blastula,0,blastula,S08
838,S08-blastula,0,blastula,S08
839,S08-blastula,0,blastula,S08
840,S08-blastula,0,blastula,S08
841,S08-blastula,0,blastula,S08
842,S08-blastula,0,blastula,S08
843,S08-blastula,0,blastula,S08
844,S08-blastula,0,blastula,S08
845,S08-blastula,0,blastula,S08
846,S08-blastula,0,blastula,S08
847,S08-blastula,0,blastula,S08
848,S08-blastula,0,blastula,S08
849,S08-blastula,0,blastula,S08
850,S08-blastula,0,blastula,S08
851,S08-blastula,0,blastula,S08
852,S08-blastula,0,blastula,S08
853,S08-blastula,0,blastula,S08
854,S08-blastula,0,blastula,S08
855,S08-blastula,0,blastula,S08
856,S08-blastula,0,blastula,S08
857,S08-blastula,0,blastula,S08
858,S08-blastula,0,blastula,S08
859,S08-blastula,0,blastula,S08
860,S08-blastula,0,blastula,S08
861,S08-blastula,0,blastula,S08
862,S08-blastula,0,blastula,S08
863,S08-blastula,0,blastula,S08
864,S08-blastula,0,blastula,S08
865,S08-blastula,0,blastula,S08
866,S08-blastula,0,blastula,S08
867,S08-blastula,0,blastula,S08
868,S08-blastula,0,blastula,S08
869,S08-blastula,0,blastula,S08
870,S08-blastula,0,blastula,S08
871,S08-blastula,0,blastula,S08
872,S08-blastula,0,blastula,S08
873,S08-blastula,0,blastula,S08
874,S08-blastula,0,blastula,S08
875,S10-neuroectoderm,3,neuroectoderm,S10
876,S10-non-neural ectoderm,1,non-neural ectoderm,S10
877,S10-non-neural ectoderm,1,non-neural ectoderm,S10
878,S10-marginal zone,4,marginal zone,S10
879,S10-neuroectoderm,3,neuroectoderm,S10
880,S10-neuroectoderm,3,neuroectoderm,S10
881,S10-neuroectoderm,3,neuroectoderm,S10
882,S10-non-neural ectoderm,1,non-neural ectoderm,S10
883,S10-neuroectoderm,3,neuroectoderm,S10
884,S10-non-neural ectoderm,1,non-neural ectoderm,S10
885,S10-non-neural ectoderm,1,non-neural ectoderm,S10
886,S10-neuroectoderm,3,neuroectoderm,S10
887,S10-neuroectoderm,3,neuroectoderm,S10
888,S10-neuroectoderm,3,neuroectoderm,S10
889,S10-neuroectoderm,3,neuroectoderm,S10
890,S10-neuroectoderm,3,neuroectoderm,S10
891,S10-non-neural ectoderm,1,non-neural ectoderm,S10
892,S10-neuroectoderm,3,neuroectoderm,S10
893,S10-non-neural ectoderm,1,non-neural ectoderm,S10
894,S10-neuroectoderm,3,neuroectoderm,S10
895,S10-non-neural ectoderm,1,non-neural ectoderm,S10
896,S10-non-neural ectoderm,1,non-neural ectoderm,S10
897,S10-neuroectoderm,3,neuroectoderm,S10
898,S10-non-neural ectoderm,1,non-neural ectoderm,S10
899,S10-non-neural ectoderm,1,non-neural ectoderm,S10
900,S10-non-neural ectoderm,1,non-neural ectoderm,S10
901,S10-neuroectoderm,3,neuroectoderm,S10
902,S10-neuroectoderm,3,neuroectoderm,S10
903,S10-non-neural ectoderm,1,non-neural ectoderm,S10
904,S10-non-neural ectoderm,1,non-neural ectoderm,S10
905,S10-neuroectoderm,3,neuroectoderm,S10
906,S10-non-neural ectoderm,1,non-neural ectoderm,S10
907,S10-non-neural ectoderm,1,non-neural ectoderm,S10
908,S10-neuroectoderm,3,neuroectoderm,S10
909,S10-non-neural ectoderm,1,non-neural ectoderm,S10
910,S10-neuroectoderm,3,neuroectoderm,S10
911,S10-neuroectoderm,3,neuroectoderm,S10
912,S10-non-neural ectoderm,1,non-neural ectoderm,S10
913,S10-neuroectoderm,3,neuroectoderm,S10
914,S10-non-neural ectoderm,1,non-neural ectoderm,S10
915,S10-non-neural ectoderm,1,non-neural ectoderm,S10
916,S10-non-neural ectoderm,1,non-neural ectoderm,S10
917,S10-non-neural ectoderm,1,non-neural ectoderm,S10
918,S10-non-neural ectoderm,1,non-neural ectoderm,S10
919,S10-non-neural ectoderm,1,non-neural ectoderm,S10
920,S10-non-neural ectoderm,1,non-neural ectoderm,S10
921,S10-non-neural ectoderm,1,non-neural ectoderm,S10
922,S10-non-neural ectoderm,1,non-neural ectoderm,S10
923,S10-non-neural ectoderm,1,non-neural ectoderm,S10
924,S10-non-neural ectoderm,1,non-neural ectoderm,S10
925,S10-neuroectoderm,3,neuroectoderm,S10
926,S10-neuroectoderm,3,neuroectoderm,S10
927,S10-neuroectoderm,3,neuroectoderm,S10
928,S10-neuroectoderm,3,neuroectoderm,S10
929,S10-non-neural ectoderm,1,non-neural ectoderm,S10
930,S10-neuroectoderm,3,neuroectoderm,S10
931,S10-non-neural ectoderm,1,non-neural ectoderm,S10
932,S10-non-neural ectoderm,1,non-neural ectoderm,S10
933,S10-non-neural ectoderm,1,non-neural ectoderm,S10
934,S10-neuroectoderm,3,neuroectoderm,S10
935,S10-neuroectoderm,3,neuroectoderm,S10
936,S10-neuroectoderm,3,neuroectoderm,S10
937,S10-neuroectoderm,3,neuroectoderm,S10
938,S10-neuroectoderm,3,neuroectoderm,S10
939,S10-non-neural ectoderm,1,non-neural ectoderm,S10
940,S10-neuroectoderm,3,neuroectoderm,S10
941,S10-non-neural ectoderm,1,non-neural ectoderm,S10
942,S10-neuroectoderm,3,neuroectoderm,S10
943,S10-neuroectoderm,3,neuroectoderm,S10
944,S10-neuroectoderm,3,neuroectoderm,S10
945,S10-non-neural ectoderm,1,non-neural ectoderm,S10
946,S10-non-neural ectoderm,1,non-neural ectoderm,S10
947,S10-neuroectoderm,3,neuroectoderm,S10
948,S10-non-neural ectoderm,1,non-neural ectoderm,S10
949,S10-non-neural ectoderm,1,non-neural ectoderm,S10
950,S10-neuroectoderm,3,neuroectoderm,S10
951,S10-neuroectoderm,3,neuroectoderm,S10
952,S10-non-neural ectoderm,1,non-neural ectoderm,S10
953,S10-non-neural ectoderm,1,non-neural ectoderm,S10
954,S10-non-neural ectoderm,1,non-neural ectoderm,S10
955,S10-neuroectoderm,3,neuroectoderm,S10
956,S10-non-neural ectoderm,1,non-neural ectoderm,S10
957,S10-non-neural ectoderm,1,non-neural ectoderm,S10
958,S10-neuroectoderm,3,neuroectoderm,S10
959,S10-non-neural ectoderm,1,non-neural ectoderm,S10
960,S10-non-neural ectoderm,1,non-neural ectoderm,S10
961,S10-neuroectoderm,3,neuroectoderm,S10
962,S10-non-neural ectoderm,1,non-neural ectoderm,S10
963,S10-neuroectoderm,3,neuroectoderm,S10
964,S10-non-neural ectoderm,1,non-neural ectoderm,S10
965,S10-neuroectoderm,3,neuroectoderm,S10
966,S10-neuroectoderm,3,neuroectoderm,S10
967,S10-neuroectoderm,3,neuroectoderm,S10
968,S10-neuroectoderm,3,neuroectoderm,S10
969,S10-neuroectoderm,3,neuroectoderm,S10
970,S10-non-neural ectoderm,1,non-neural ectoderm,S10
971,S10-non-neural ectoderm,1,non-neural ectoderm,S10
972,S10-neuroectoderm,3,neuroectoderm,S10
973,S10-non-neural ectoderm,1,non-neural ectoderm,S10
974,S10-neuroectoderm,3,neuroectoderm,S10
975,S10-neuroectoderm,3,neuroectoderm,S10
976,S10-non-neural ectoderm,1,non-neural ectoderm,S10
977,S10-neuroectoderm,3,neuroectoderm,S10
978,S10-non-neural ectoderm,1,non-neural ectoderm,S10
979,S10-non-neural ectoderm,1,non-neural ectoderm,S10
980,S10-neuroectoderm,3,neuroectoderm,S10
981,S10-neuroectoderm,3,neuroectoderm,S10
982,S10-neuroectoderm,3,neuroectoderm,S10
983,S10-neuroectoderm,3,neuroectoderm,S10
984,S10-non-neural ectoderm,1,non-neural ectoderm,S10
985,S10-neuroectoderm,3,neuroectoderm,S10
986,S10-neuroectoderm,3,neuroectoderm,S10
987,S10-non-neural ectoderm,1,non-neural ectoderm,S10
988,S10-non-neural ectoderm,1,non-neural ectoderm,S10
989,S10-non-neural ectoderm,1,non-neural ectoderm,S10
990,S10-neuroectoderm,3,neuroectoderm,S10
991,S10-non-neural ectoderm,1,non-neural ectoderm,S10
992,S10-non-neural ectoderm,1,non-neural ectoderm,S10
993,S10-non-neural ectoderm,1,non-neural ectoderm,S10
994,S10-non-neural ectoderm,1,non-neural ectoderm,S10
995,S10-neuroectoderm,3,neuroectoderm,S10
996,S10-non-neural ectoderm,1,non-neural ectoderm,S10
997,S10-non-neural ectoderm,1,non-neural ectoderm,S10
998,S10-neuroectoderm,3,neuroectoderm,S10
999,S10-neuroectoderm,3,neuroectoderm,S10
1000,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1001,S10-neuroectoderm,3,neuroectoderm,S10
1002,S10-marginal zone,4,marginal zone,S10
1003,S10-marginal zone,4,marginal zone,S10
1004,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1005,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1006,S10-neuroectoderm,3,neuroectoderm,S10
1007,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1008,S10-neuroectoderm,3,neuroectoderm,S10
1009,S10-neuroectoderm,3,neuroectoderm,S10
1010,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1011,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1012,S10-neuroectoderm,3,neuroectoderm,S10
1013,S10-neuroectoderm,3,neuroectoderm,S10
1014,S10-neuroectoderm,3,neuroectoderm,S10
1015,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1016,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1017,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1018,S10-marginal zone,4,marginal zone,S10
1019,S10-neuroectoderm,3,neuroectoderm,S10
1020,S10-neuroectoderm,3,neuroectoderm,S10
1021,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1022,S10-marginal zone,4,marginal zone,S10
1023,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1024,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1025,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1026,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1027,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1028,S10-neuroectoderm,3,neuroectoderm,S10
1029,S10-neuroectoderm,3,neuroectoderm,S10
1030,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1031,S10-neuroectoderm,3,neuroectoderm,S10
1032,S10-neuroectoderm,3,neuroectoderm,S10
1033,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1034,S10-neuroectoderm,3,neuroectoderm,S10
1035,S10-neuroectoderm,3,neuroectoderm,S10
1036,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1037,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1038,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1039,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1040,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1041,S10-neuroectoderm,3,neuroectoderm,S10
1042,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1043,S10-neuroectoderm,3,neuroectoderm,S10
1044,S10-neuroectoderm,3,neuroectoderm,S10
1045,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1046,S10-neuroectoderm,3,neuroectoderm,S10
1047,S10-neuroectoderm,3,neuroectoderm,S10
1048,S10-neuroectoderm,3,neuroectoderm,S10
1049,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1050,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1051,S10-neuroectoderm,3,neuroectoderm,S10
1052,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1053,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1054,S10-neuroectoderm,3,neuroectoderm,S10
1055,S10-neuroectoderm,3,neuroectoderm,S10
1056,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1057,S10-neuroectoderm,3,neuroectoderm,S10
1058,S10-neuroectoderm,3,neuroectoderm,S10
1059,S10-neuroectoderm,3,neuroectoderm,S10
1060,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1061,S10-neuroectoderm,3,neuroectoderm,S10
1062,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1063,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1064,S10-neuroectoderm,3,neuroectoderm,S10
1065,S10-marginal zone,4,marginal zone,S10
1066,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1067,S10-neuroectoderm,3,neuroectoderm,S10
1068,S10-neuroectoderm,3,neuroectoderm,S10
1069,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1070,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1071,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1072,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1073,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1074,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1075,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1076,S10-neuroectoderm,3,neuroectoderm,S10
1077,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1078,S10-neuroectoderm,3,neuroectoderm,S10
1079,S10-neuroectoderm,3,neuroectoderm,S10
1080,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1081,S10-neuroectoderm,3,neuroectoderm,S10
1082,S10-marginal zone,4,marginal zone,S10
1083,S10-neuroectoderm,3,neuroectoderm,S10
1084,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1085,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1086,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1087,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1088,S10-neuroectoderm,3,neuroectoderm,S10
1089,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1090,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1091,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1092,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1093,S10-marginal zone,4,marginal zone,S10
1094,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1095,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1096,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1097,S10-neuroectoderm,3,neuroectoderm,S10
1098,S10-neuroectoderm,3,neuroectoderm,S10
1099,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1100,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1101,S10-neuroectoderm,3,neuroectoderm,S10
1102,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1103,S10-neuroectoderm,3,neuroectoderm,S10
1104,S10-neuroectoderm,3,neuroectoderm,S10
1105,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1106,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1107,S10-neuroectoderm,3,neuroectoderm,S10
1108,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1109,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1110,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1111,S10-neuroectoderm,3,neuroectoderm,S10
1112,S10-marginal zone,4,marginal zone,S10
1113,S10-neuroectoderm,3,neuroectoderm,S10
1114,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1115,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1116,S10-marginal zone,4,marginal zone,S10
1117,S10-neuroectoderm,3,neuroectoderm,S10
1118,S10-neuroectoderm,3,neuroectoderm,S10
1119,S10-neuroectoderm,3,neuroectoderm,S10
1120,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1121,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1122,S10-neuroectoderm,3,neuroectoderm,S10
1123,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1124,S10-neuroectoderm,3,neuroectoderm,S10
1125,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1126,S10-neuroectoderm,3,neuroectoderm,S10
1127,S10-marginal zone,4,marginal zone,S10
1128,S10-neuroectoderm,3,neuroectoderm,S10
1129,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1130,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1131,S10-neuroectoderm,3,neuroectoderm,S10
1132,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1133,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1134,S10-neuroectoderm,3,neuroectoderm,S10
1135,S10-neuroectoderm,3,neuroectoderm,S10
1136,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1137,S10-neuroectoderm,3,neuroectoderm,S10
1138,S10-neuroectoderm,3,neuroectoderm,S10
1139,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1140,S10-neuroectoderm,3,neuroectoderm,S10
1141,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1142,S10-neuroectoderm,3,neuroectoderm,S10
1143,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1144,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1145,S10-marginal zone,4,marginal zone,S10
1146,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1147,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1148,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1149,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1150,S10-neuroectoderm,3,neuroectoderm,S10
1151,S10-neuroectoderm,3,neuroectoderm,S10
1152,S10-neuroectoderm,3,neuroectoderm,S10
1153,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1154,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1155,S10-marginal zone,4,marginal zone,S10
1156,S10-neuroectoderm,3,neuroectoderm,S10
1157,S10-neuroectoderm,3,neuroectoderm,S10
1158,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1159,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1160,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1161,S10-marginal zone,4,marginal zone,S10
1162,S10-neuroectoderm,3,neuroectoderm,S10
1163,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1164,S10-neuroectoderm,3,neuroectoderm,S10
1165,S10-neuroectoderm,3,neuroectoderm,S10
1166,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1167,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1168,S10-marginal zone,4,marginal zone,S10
1169,S10-neuroectoderm,3,neuroectoderm,S10
1170,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1171,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1172,S10-marginal zone,4,marginal zone,S10
1173,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1174,S10-neuroectoderm,3,neuroectoderm,S10
1175,S10-neuroectoderm,3,neuroectoderm,S10
1176,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1177,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
1178,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1179,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
1180,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1181,S10-neuroectoderm,3,neuroectoderm,S10
1182,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1183,S10-neuroectoderm,3,neuroectoderm,S10
1184,S10-neuroectoderm,3,neuroectoderm,S10
1185,S10-marginal zone,4,marginal zone,S10
1186,S10-marginal zone,4,marginal zone,S10
1187,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1188,S10-neuroectoderm,3,neuroectoderm,S10
1189,S10-neuroectoderm,3,neuroectoderm,S10
1190,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1191,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1192,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1193,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1194,S10-marginal zone,4,marginal zone,S10
1195,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1196,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1197,S10-neuroectoderm,3,neuroectoderm,S10
1198,S10-marginal zone,4,marginal zone,S10
1199,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1200,S10-neuroectoderm,3,neuroectoderm,S10
1201,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1202,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1203,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1204,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1205,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1206,S10-neuroectoderm,3,neuroectoderm,S10
1207,S10-neuroectoderm,3,neuroectoderm,S10
1208,S10-neuroectoderm,3,neuroectoderm,S10
1209,S10-neuroectoderm,3,neuroectoderm,S10
1210,S10-neuroectoderm,3,neuroectoderm,S10
1211,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1212,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1213,S10-neuroectoderm,3,neuroectoderm,S10
1214,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1215,S10-marginal zone,4,marginal zone,S10
1216,S10-neuroectoderm,3,neuroectoderm,S10
1217,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1218,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1219,S10-neuroectoderm,3,neuroectoderm,S10
1220,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1221,S10-marginal zone,4,marginal zone,S10
1222,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1223,S10-neuroectoderm,3,neuroectoderm,S10
